file_index,head_std,eye_count_radio,MOA_count_radio,level_label
116,102.3342531893057,0.0,0.0,0
117,123.17751506361014,0.02857142857142857,0.0,0
118,69.44801119931277,0.0,0.15714285714285714,0
119,226.5306893084546,0.04285714285714286,0.02857142857142857,0
120,74.89029426870687,0.0,0.04285714285714286,0
121,90.05648851598119,0.0,0.0,0
122,63.65009674249892,0.0,0.0,0
123,31.056932069017286,0.04285714285714286,0.0,0
124,94.08958301189664,0.0,0.0,0
125,130.54169718109733,0.0,0.0,0
126,119.40152038561246,0.0,0.04285714285714286,0
127,70.66112934413076,0.0,0.014285714285714285,0
128,61.96533622469315,0.0,0.0,0
129,75.30696670426248,0.0,0.0,0
130,62.51910105817699,0.0,0.0,0
131,63.0442000477189,0.0,0.0,0
132,56.36717160546005,0.0,0.0,0
133,40.6598726751106,0.0,0.0,0
134,139.68894545521349,0.0,0.0,0
135,37.233579450721535,0.0,0.08571428571428572,0
136,16.020634894929948,0.0,0.5571428571428572,0
137,27.955688058622254,0.0,0.0,0
138,41.37879972285969,0.0,0.2714285714285714,0
139,40.71602748570524,0.0,0.0,0
140,31.910714903129904,0.02857142857142857,0.0,0
141,53.41012951045514,0.0,0.0,0
142,98.63391357525272,0.0,0.0,0
143,34.93565284798968,0.0,0.34285714285714286,0
144,67.7078118455861,0.0,0.014285714285714285,0
145,30.702246941390253,0.14285714285714285,0.0,0
146,37.65649474053699,0.1,0.0,0
147,41.86661764399836,0.0,0.0,0
148,52.387311557182684,0.0,0.05714285714285714,0
149,85.20100074691138,0.0,0.0,0
150,72.31217524682597,0.0,0.0,0
151,44.37300719514147,0.0,0.0,0
152,47.46330509986182,0.0,0.1,0
153,37.1121333925272,0.0,0.0,0
154,14.483046912363353,0.0,0.0,0
155,19.462519518112757,0.014285714285714285,0.0,0
156,55.02839065528353,0.0,0.08571428571428572,0
157,67.41619679812233,0.0,0.0,0
158,145.22543482357617,0.0,0.014285714285714285,0
159,24.544386967234402,0.0,0.014285714285714285,0
160,25.959614506829542,0.0,0.0,0
161,57.01901976925321,0.0,0.02857142857142857,0
162,47.08069996880473,0.0,0.014285714285714285,0
163,143.7007235473383,0.0,0.0,0
164,126.44799708976286,0.0,0.02857142857142857,0
165,51.14871070481138,0.0,0.02857142857142857,0
166,87.35648490954983,0.0,0.04285714285714286,0
167,91.11583024113297,0.0,0.02857142857142857,0
168,136.86731563461038,0.0,0.0,0
169,184.24735344806467,0.0,0.014285714285714285,0
170,94.33110277898713,0.0,0.15714285714285714,0
171,41.38040753329081,0.0,0.0,0
172,22.08035800249989,0.0,0.0,0
173,49.72091362675139,0.0,0.0,0
174,79.26210797699761,0.0,0.0,0
175,27.97865016203009,0.0,0.04285714285714286,0
176,95.58572180830446,0.014285714285714285,0.014285714285714285,0
177,86.28063132049745,0.0,0.02857142857142857,0
178,194.34383014889542,0.0,0.32857142857142857,0
179,243.91948290367608,0.0,0.0,0
180,40.956775828443504,0.0,0.0,0
181,51.61836688213244,0.0,0.0,0
182,97.99075702955051,0.0,0.014285714285714285,0
183,111.26446195428586,0.0,0.014285714285714285,0
184,71.41221874482783,0.0,0.22857142857142856,0
185,61.00141234346081,0.04285714285714286,0.0,0
186,79.2798834797264,0.014285714285714285,0.0,0
187,96.15199510683922,0.0,0.04285714285714286,0
188,38.5294029901329,0.0,0.0,0
189,7.281238601514819,0.0,0.014285714285714285,0
190,70.47019936734507,0.014285714285714285,0.0,0
191,54.170871883884764,0.0,0.0,0
192,106.12031560916101,0.04285714285714286,0.0,0
193,131.55359415205487,0.0,0.014285714285714285,0
194,105.05540995372878,0.0,0.0,0
195,112.91321256884493,0.014285714285714285,0.0,0
196,95.77892376942411,0.014285714285714285,0.0,0
197,48.38697102280713,0.04285714285714286,0.014285714285714285,0
198,59.571285014134446,0.0,0.1,0
199,97.45724867806122,0.08571428571428572,0.0,1
200,70.36641656686585,0.014285714285714285,0.014285714285714285,1
201,77.88538474494332,0.11428571428571428,0.0,1
202,135.14332072911463,0.04285714285714286,0.0,1
203,27.173173267337734,0.12857142857142856,0.0,1
204,125.3078823302227,0.08571428571428572,0.0,1
205,91.94440637110036,0.08571428571428572,0.0,1
206,35.5624527129391,0.02857142857142857,0.0,1
207,53.863124165685264,0.11428571428571428,0.0,1
208,142.31762299928815,0.0,0.0,1
209,37.177361684424945,0.0,0.04285714285714286,1
210,53.93458974445925,0.0,0.0,1
211,141.68081446299266,0.0,0.17142857142857143,1
212,63.38589453434957,0.0,0.14285714285714285,1
213,72.99250612763389,0.014285714285714285,0.0,1
214,138.5747034826404,0.0,0.0,1
215,72.69004857072855,0.0,0.0,1
216,84.4621619228729,0.0,0.0,1
217,57.20942487850746,0.0,0.0,1
218,85.21231486090804,0.04285714285714286,0.0,1
219,68.01363071917689,0.0,0.0,1
220,101.06642690605963,0.014285714285714285,0.0,1
221,32.09005723702501,0.0,0.0,1
222,90.44899538083632,0.02857142857142857,0.0,1
223,52.35582246025233,0.0,0.0,1
224,152.37158453378836,0.0,0.0,1
225,69.44615729988038,0.14285714285714285,0.0,1
226,83.00467782819015,0.0,0.0,1
227,40.764067831040876,0.0,0.0,1
228,18.966416055273108,0.08571428571428572,0.0,1
229,150.71854525167922,0.0,0.0,1
230,47.12530630166358,0.014285714285714285,0.0,1
231,113.23843123522802,0.0,0.0,1
232,80.32465881901938,0.1,0.0,1
233,128.04551367786598,0.02857142857142857,0.0,1
234,102.0834297864654,0.02857142857142857,0.0,1
235,146.60422372479442,0.02857142857142857,0.0,1
236,88.84715149078124,0.0,0.0,1
237,78.11092071783257,0.0,0.0,1
238,101.79371283638646,0.05714285714285714,0.0,1
239,127.26661487958489,0.0,0.0,1
240,88.75629137977232,0.0,0.0,1
241,74.43864153448631,0.04285714285714286,0.0,1
242,57.56393048264809,0.1,0.0,1
243,66.34498686693912,0.0,0.0,1
244,80.079790226183,0.0,0.0,1
245,43.31992677129543,0.0,0.0,1
246,71.98780407403777,0.0,0.0,1
247,45.60225051852825,0.0,0.0,1
248,97.90474224228937,0.5285714285714286,0.0,1
249,35.79816509788562,0.0,0.0,1
250,122.94397329565015,0.0,0.0,1
251,77.72103624424547,0.0,0.0,1
252,26.378765082639408,0.0,0.0,1
253,32.157251073131114,0.0,0.0,1
254,82.11253995227771,0.0,0.0,1
255,128.92688516508616,0.0,0.0,1
256,54.56496358278394,0.0,0.0,1
257,48.3352576558854,0.05714285714285714,0.02857142857142857,1
258,91.26337281414143,0.02857142857142857,0.0,1
259,58.54431555041826,0.0,0.22857142857142856,1
260,66.47791495096762,0.0,0.11428571428571428,1
261,88.80975843433595,0.05714285714285714,0.0,1
262,70.26637302767868,0.0,0.0,1
263,213.24632458231432,0.0,0.0,1
264,109.93553066642558,0.0,0.0,1
265,20.42061658208168,0.0,0.0,1
266,22.56752139857593,0.0,0.0,1
267,59.745112828312244,0.0,0.0,1
268,113.59254921348285,0.0,0.05714285714285714,1
269,65.05186428577244,0.0,0.0,1
270,39.98620148605602,0.0,0.0,1
271,129.6590795971108,0.04285714285714286,0.0,1
272,126.45985339519042,0.02857142857142857,0.0,1
273,155.1392208439648,0.014285714285714285,0.0,1
274,87.91620438230981,0.0,0.0,1
275,53.70101817996446,0.11428571428571428,0.0,1
276,73.57728771618771,0.0,0.014285714285714285,1
277,28.80330654985819,0.0,0.0,1
278,75.75260550419503,0.04285714285714286,0.0,1
279,24.83007665350976,0.0,0.0,1
280,162.144098355802,0.0,0.21428571428571427,1
281,52.01089864976476,0.0,0.0,1
282,49.92920795767428,0.0,0.0,1
283,53.89024780314133,0.0,0.014285714285714285,1
284,90.48118941757578,0.0,0.0,1
285,40.68973870996095,0.0,0.0,1
286,89.47257491184769,0.014285714285714285,0.0,1
287,52.977214353087255,0.0,0.0,1
288,144.19856797319338,0.014285714285714285,0.0,1
289,51.70620632219619,0.0,0.0,2
290,72.15915773107182,0.0,0.0,2
291,68.4789389895131,0.0,0.0,2
292,173.79916252678103,0.0,0.18571428571428572,2
293,65.19234020227944,0.0,0.05714285714285714,2
294,108.6637556748645,0.07142857142857142,0.0,2
295,252.8813864672885,0.11428571428571428,0.0,2
296,62.80570264446807,0.0,0.0,2
297,73.3052739646341,0.22857142857142856,0.0,2
298,56.70556719531907,0.0,0.0,2
299,61.99438229920803,0.0,0.0,2
300,118.57864319091487,0.0,0.2,2
301,111.13225540726327,0.014285714285714285,0.0,2
302,19.917837008539934,0.0,0.0,2
303,94.81025140557932,0.02857142857142857,0.0,2
304,30.765241198456597,0.0,0.0,2
305,33.33218476439668,0.0,0.02857142857142857,2
306,127.40585331133781,0.0,0.0,2
307,85.71629260849313,0.0,0.0,2
308,131.83909050467497,0.0,0.0,2
309,147.97150607162726,0.0,0.0,2
310,68.25891150428076,0.0,0.0,2
311,203.34096079242389,0.0,0.0,2
312,41.766127802486245,0.014285714285714285,0.0,2
313,155.8738103008279,0.0,0.0,2
314,92.95693721595121,0.0,0.04285714285714286,2
315,188.55400765508676,0.0,0.04285714285714286,2
316,48.36054657222635,0.0,0.0,2
317,146.82209897392872,0.07142857142857142,0.0,2
318,222.17959867572426,0.02857142857142857,0.0,2
319,129.04827729631145,0.0,0.0,2
320,83.22279451884248,0.0,0.0,2
321,56.27725561624355,0.0,0.0,2
322,71.14286849581798,0.04285714285714286,0.0,2
323,64.94379162184649,0.0,0.0,2
324,38.65707758963855,0.0,0.04285714285714286,2
325,49.70428286505375,0.014285714285714285,0.0,2
326,43.79307454908601,0.05714285714285714,0.0,2
327,38.38583419025821,0.0,0.9571428571428572,2
328,86.42486712407408,0.0,0.014285714285714285,2
329,122.17330521628966,0.0,0.0,2
330,42.43618853260673,0.0,0.0,2
331,49.40905459670839,0.0,0.0,2
332,50.84053888331141,0.0,0.0,2
333,20.074139533135277,0.0,0.0,2
334,61.558256526781626,0.0,0.18571428571428572,2
335,76.57789282195442,0.07142857142857142,0.0,2
336,33.74413271052746,0.0,0.22857142857142856,2
337,69.24967847175503,0.0,0.014285714285714285,2
338,89.73831851046576,0.0,0.0,2
339,36.71270181910711,0.0,0.0,2
340,51.552665896643994,0.0,0.0,2
341,74.51850231998782,0.0,0.0,2
342,59.00259210981276,0.014285714285714285,0.0,2
343,46.71275284022208,0.0,0.0,2
344,147.43353983945806,0.11428571428571428,0.0,2
345,92.12931052923165,0.0,0.0,2
346,75.34710521154489,0.0,0.0,2
347,69.23411638654929,0.0,0.0,2
348,39.996309786274104,0.0,0.014285714285714285,2
349,37.90703678548315,0.0,0.0,2
350,33.53548941237693,0.014285714285714285,0.0,2
351,24.780050978135083,0.0,0.0,2
352,88.38779251656403,0.0,0.0,2
353,55.591900929706796,0.0,0.0,2
354,164.0964261087506,0.0,0.014285714285714285,2
355,98.9326624311642,0.0,0.0,2
356,92.26444944009152,0.0,0.0,2
357,139.55862029737395,0.0,0.02857142857142857,2
358,22.845001458539144,0.0,0.0,2
359,64.88653372015513,0.0,0.0,2
360,118.75960561896957,0.0,0.014285714285714285,2
361,52.15435449863916,0.0,0.0,2
362,84.43370077383801,0.0,0.04285714285714286,2
363,24.954467967133407,0.0,0.0,2
364,58.45466017243017,0.0,0.0,2
365,95.70547766371098,0.14285714285714285,0.0,2
366,25.09869692685476,0.0,0.8571428571428571,2
367,112.6809507946505,0.04285714285714286,0.21428571428571427,2
368,91.20086063145777,0.05714285714285714,0.14285714285714285,2
369,64.7371646632697,0.0,0.0,2
370,62.943030314766645,0.0,0.0,2
371,28.09851563215963,0.0,0.0,2
372,79.32095011255902,0.0,0.0,2
373,135.71092962999,0.0,0.2714285714285714,2
374,14.18414695499759,0.0,0.0,2
375,37.2717263241284,0.0,0.2,2
376,88.38715225946466,0.0,0.0,2
377,66.31936513640079,0.0,0.014285714285714285,2
378,39.67438404037027,0.0,0.0,2
379,97.8150623648407,0.0,0.1,2
380,83.4490228960088,0.0,0.0,2
381,46.42286142559098,0.0,0.0,2
382,30.995495284129095,0.0,0.0,2
383,42.35728956536779,0.0,0.0,2
384,113.83109873431418,0.0,0.0,2
385,38.49004532370777,0.0,0.0,2
386,71.47158297844257,0.0,0.0,2
387,56.55032183641653,0.0,0.0,2
388,28.042280445901127,0.0,0.0,2
389,55.70686659667409,0.0,0.0,2
390,38.69486662673776,0.0,0.0,2
391,108.1946773979835,0.0,0.0,2
392,55.627161511374155,0.0,0.0,2
393,77.15982970595458,0.0,0.0,2
394,28.37219642244803,0.0,0.0,2
395,94.72173465068558,0.0,0.04285714285714286,2
396,138.91498993003174,0.0,0.07142857142857142,2
397,58.22938382106298,0.0,0.2857142857142857,2
398,117.71071166638605,0.0,0.0,2
399,81.48369758550275,0.0,0.0,2
400,22.32941109467489,0.0,0.12857142857142856,2
401,73.83864591616815,0.02857142857142857,0.11428571428571428,2
402,87.41956285885709,0.0,0.0,2
403,57.936480464101194,0.0,0.0,2
404,56.01680472239817,0.0,0.02857142857142857,2
405,32.59680444466784,0.0,0.0,2
406,44.06331145490682,0.0,0.0,2
407,106.91256844520294,0.0,0.014285714285714285,2
408,41.44261106802034,0.0,0.0,2
409,39.36023492104698,0.0,0.0,2
410,23.165118488330354,0.0,0.0,2
411,114.9767757204731,0.0,0.0,2
412,36.799241674171434,0.0,0.0,2
413,79.10180240206502,0.0,0.0,2
414,105.77267828555165,0.0,0.0,2
415,118.42888188261269,0.0,0.0,2
416,36.20440761580151,0.0,0.0,2
417,46.33825497628829,0.0,0.0,2
418,59.467117366347324,0.0,0.05714285714285714,2
419,27.530228358512563,0.0,0.17142857142857143,2
420,50.69989125554673,0.0,0.18571428571428572,2
